index,property_type,room_type,accommodates,year_month,active_listings_rate,min_price_active,max_price_active,median_price_active,avg_price_active,distinct_hosts,superhost_rate,avg_review_score_active,active_listings,inactive_listings,total_stays,avg_estimated_revenue_per_active,pct_change_active_listings,pct_change_inactive_listings
682,Entire apartment,Entire home/apt,1,2020-11,100.0,30.0,790.0,90.0,119.95744680851064,92.0,5.434782608695652,92.08620689655173,94.0,0.0,2209.0,2595.7340425531916,0.0,
683,Entire apartment,Entire home/apt,1,2020-12,100.0,25.0,795.0,95.0,128.81553398058253,101.0,5.9405940594059405,92.40983606557377,103.0,0.0,2633.0,2906.019417475728,9.57446808510638,
684,Entire apartment,Entire home/apt,1,2021-01,100.0,25.0,790.0,95.0,129.0873786407767,100.0,5.0,91.98387096774194,103.0,0.0,2523.0,2906.252427184466,0.0,
685,Entire apartment,Entire home/apt,1,2021-02,99.00990099009901,30.0,790.0,98.5,131.82,97.0,4.123711340206185,91.6774193548387,100.0,1.0,2446.0,2772.84,-2.9126213592232997,inf
686,Entire apartment,Entire home/apt,1,2021-03,99.01960784313727,30.0,790.0,98.0,131.05940594059405,98.0,4.081632653061225,91.49180327868852,101.0,1.0,2414.0,2746.4257425742576,1.0000000000000009,0.0
687,Entire apartment,Entire home/apt,1,2021-04,98.05825242718447,30.0,790.0,98.0,130.56435643564356,99.0,4.040404040404041,91.27692307692308,101.0,2.0,2516.0,2813.861386138614,0.0,100.0
688,Entire apartment,Entire home/apt,2,2020-08,100.0,30.0,2904.0,120.0,142.77985398325103,3856.0,13.018672199170126,93.69635627530364,4658.0,0.0,104895.0,3100.012670674109,,
689,Entire apartment,Entire home/apt,2,2020-09,100.0,31.0,2903.71,120.0,142.79555513016845,4362.0,12.058688674919761,93.78937776620671,5225.0,0.0,122219.0,3219.6533779904303,12.172606268784891,
690,Entire apartment,Entire home/apt,2,2020-10,100.0,30.0,2904.0,120.0,144.04094183359015,4330.0,12.263279445727484,93.83171944517142,5193.0,0.0,125352.0,3354.7422068168685,-0.6124401913875643,
691,Entire apartment,Entire home/apt,2,2020-11,100.0,30.0,2904.0,120.0,144.1524258495384,4283.0,12.141022647676863,93.82104700854701,5092.0,0.0,123274.0,3377.9283189316575,-1.944925861736957,
692,Entire apartment,Entire home/apt,2,2020-12,100.0,30.0,5000.0,129.0,153.6480307396734,4387.0,12.149532710280374,93.77938420348059,5206.0,0.0,131690.0,3727.1903572800616,2.238805970149249,
693,Entire apartment,Entire home/apt,2,2021-01,100.0,31.0,5000.0,125.0,155.9870531400966,4329.0,12.243012243012243,93.76593465452598,5176.0,0.0,128083.0,3707.6164992272024,-0.5762581636573172,
694,Entire apartment,Entire home/apt,2,2021-02,99.90285603264037,30.0,5000.0,125.0,153.3269791869286,4306.0,12.145843009753833,93.77115229653505,5142.0,5.0,125372.0,3607.0198366394397,-0.6568778979907264,inf
695,Entire apartment,Entire home/apt,2,2021-03,99.86217759401457,30.0,5000.0,125.0,152.92585288897652,4260.0,11.854460093896714,93.71038996454868,5072.0,7.0,125587.0,3649.591876971609,-1.361338000777912,39.99999999999999
696,Entire apartment,Entire home/apt,2,2021-04,99.53815261044177,30.0,5000.0,125.0,152.52421307506054,4184.0,11.950286806883364,93.72324621733149,4957.0,23.0,125620.0,3685.180149283841,-2.267350157728709,228.57142857142856
697,Entire apartment,Entire home/apt,3,2020-08,100.0,33.0,1078.0,130.0,149.03375737152487,1064.0,12.218045112781954,92.82436882546652,1187.0,0.0,26372.0,3205.0732434709353,,
698,Entire apartment,Entire home/apt,3,2020-09,100.0,33.0,1078.0,130.0,149.4101632047478,1210.0,11.322314049586776,92.77581120943952,1348.0,0.0,31375.0,3374.4307789317504,13.563605728727879,
699,Entire apartment,Entire home/apt,3,2020-10,100.0,33.0,1078.0,130.0,151.5393943981832,1188.0,11.195286195286196,92.83764940239044,1321.0,0.0,31936.0,3544.5268357305067,-2.002967359050445,
700,Entire apartment,Entire home/apt,3,2020-11,100.0,33.0,1078.0,130.0,152.92301770592763,1178.0,11.205432937181664,92.86673448626654,1299.0,0.0,31558.0,3601.7782909930716,-1.665404996214992,
701,Entire apartment,Entire home/apt,3,2020-12,100.0,33.0,1078.0,140.0,159.34812547819433,1187.0,10.699241786015163,92.98770491803279,1308.0,0.0,33629.0,3942.894495412844,0.6928406466512715,
702,Entire apartment,Entire home/apt,3,2021-01,100.0,33.0,1078.0,136.0,156.6083269082498,1181.0,10.330228619813717,93.02479338842976,1298.0,0.0,31876.0,3702.1656394453003,-0.7645259938837912,
703,Entire apartment,Entire home/apt,3,2021-02,99.92217898832685,30.0,1078.0,135.0,155.62616822429908,1171.0,10.503842869342442,92.98858921161826,1284.0,1.0,31657.0,3699.679906542056,-1.078582434514641,inf
704,Entire apartment,Entire home/apt,3,2021-03,99.92125984251969,33.0,1078.0,136.0,156.5618597320725,1155.0,10.476190476190476,92.87565308254963,1269.0,1.0,31614.0,3727.0772261623324,-1.1682242990654235,0.0
705,Entire apartment,Entire home/apt,3,2021-04,99.60317460317461,33.0,1000.0,136.0,155.70756972111553,1136.0,10.56338028169014,92.9421661409043,1255.0,5.0,31956.0,3822.9521912350597,-1.1032308904649346,400.0
706,Entire apartment,Entire home/apt,4,2020-08,100.0,16.0,2000.0,165.0,197.6456219667944,3165.0,12.669826224328595,93.00851208716377,3915.0,0.0,86855.0,4236.259739463601,,
707,Entire apartment,Entire home/apt,4,2020-09,100.0,16.0,5000.0,170.0,201.11405684162273,3558.0,11.607644744238337,93.05755617112958,4364.0,0.0,101539.0,4537.00150091659,11.468710089399735,
708,Entire apartment,Entire home/apt,4,2020-10,100.0,16.0,5000.0,170.0,205.52848713712532,3488.0,11.525229357798166,93.01077654516641,4239.0,0.0,103938.0,4876.9362113706065,-2.8643446379468362,
709,Entire apartment,Entire home/apt,4,2020-11,100.0,16.0,5000.0,173.0,207.25185362353503,3460.0,11.416184971098266,93.06692531522793,4183.0,0.0,101180.0,4858.871862299785,-1.3210662892191527,
710,Entire apartment,Entire home/apt,4,2020-12,100.0,16.0,5000.0,180.0,225.79621848739495,3530.0,11.444759206798867,93.1278955954323,4286.0,0.0,110074.0,5560.159122725152,2.462347597418124,
711,Entire apartment,Entire home/apt,4,2021-01,100.0,16.0,5000.0,180.0,221.30541871921181,3511.0,11.392765593847907,93.12512218963832,4265.0,0.0,105120.0,5274.509261430247,-0.4899673355109657,
712,Entire apartment,Entire home/apt,4,2021-02,99.95259540175397,16.0,5000.0,180.0,216.38149466192172,3464.0,11.229792147806004,93.1598561621445,4217.0,2.0,102741.0,5074.134692909652,-1.1254396248534637,inf
713,Entire apartment,Entire home/apt,4,2021-03,99.95223310246,16.0,5000.0,180.0,215.21515658618216,3435.0,11.237263464337701,93.18969478175255,4185.0,2.0,104189.0,5119.969892473118,-0.7588332938107678,0.0
714,Entire apartment,Entire home/apt,4,2021-04,99.75603805806294,16.0,5000.0,180.0,217.02838267678004,3377.0,11.31181522061001,93.21311475409836,4089.0,10.0,102727.0,5209.655416972365,-2.2939068100358395,400.0
715,Entire apartment,Entire home/apt,5,2020-08,100.0,34.0,1425.0,181.0,219.49183310533516,613.0,12.234910277324634,90.96695652173914,731.0,0.0,15622.0,4549.222790697675,,
716,Entire apartment,Entire home/apt,5,2020-09,100.0,34.0,2143.0,180.0,221.6575,679.0,11.7820324005891,91.12421383647799,804.0,0.0,17937.0,4887.372151741293,9.986320109439117,
717,Entire apartment,Entire home/apt,5,2020-10,100.0,34.0,1425.0,185.0,223.83010139416984,667.0,11.994002998500749,91.40418679549114,789.0,0.0,18644.0,5198.68856780735,-1.8656716417910446,
718,Entire apartment,Entire home/apt,5,2020-11,100.0,34.0,1425.0,185.0,223.86100386100387,659.0,12.291350531107739,91.32225913621262,777.0,0.0,18131.0,5134.2998712998715,-1.520912547528519,
719,Entire apartment,Entire home/apt,5,2020-12,100.0,34.0,2414.0,199.0,242.21170610211706,680.0,12.647058823529411,91.43946932006634,803.0,0.0,20258.0,5957.72104607721,3.346203346203347,
720,Entire apartment,Entire home/apt,5,2021-01,100.0,34.0,2442.0,190.0,238.22403003754692,673.0,12.481426448736999,91.4308943089431,799.0,0.0,18898.0,5456.332916145181,-0.49813200498132204,
721,Entire apartment,Entire home/apt,5,2021-02,100.0,34.0,1425.0,186.0,226.10899873257287,662.0,12.235649546827794,90.86042692939245,789.0,0.0,18131.0,5127.963244613435,-1.251564455569465,
722,Entire apartment,Entire home/apt,5,2021-03,100.0,34.0,1425.0,186.0,225.29663212435233,653.0,11.944869831546708,90.74117647058823,772.0,0.0,18153.0,5140.1852331606215,-2.154626108998736,
723,Entire apartment,Entire home/apt,5,2021-04,99.60212201591511,34.0,1425.0,190.0,230.53794940079894,635.0,13.070866141732285,91.38782608695652,751.0,3.0,17584.0,5188.387483355526,-2.720207253886009,inf
724,Entire apartment,Entire home/apt,6,2020-08,100.0,11.0,5000.0,199.0,280.71983606557376,708.0,16.666666666666664,92.33630573248408,976.0,0.0,19893.0,5321.328022540984,,
725,Entire apartment,Entire home/apt,6,2020-09,100.0,11.0,5000.0,200.0,287.20169668246444,760.0,15.263157894736842,92.31684334511189,1055.0,0.0,22920.0,5820.26606635071,8.094262295081966,
726,Entire apartment,Entire home/apt,6,2020-10,100.0,11.0,5000.0,200.0,291.0114631685166,717.0,14.504881450488144,92.26841448189762,992.0,0.0,22755.0,6289.945907258064,-5.9715639810426495,
727,Entire apartment,Entire home/apt,6,2020-11,100.0,11.0,5000.0,200.0,291.3946808510638,692.0,14.450867052023122,92.296,941.0,0.0,21198.0,6126.849096705632,-5.141129032258062,
728,Entire apartment,Entire home/apt,6,2020-12,100.0,11.0,5000.0,221.0,325.5448979591837,714.0,14.84593837535014,92.22207621550591,981.0,0.0,24417.0,7496.078491335372,4.250797024442088,
729,Entire apartment,Entire home/apt,6,2021-01,100.0,11.0,5000.0,207.0,328.2421159715158,710.0,14.929577464788732,92.60742705570291,984.0,0.0,22045.0,6614.184959349594,0.3058103975535076,
730,Entire apartment,Entire home/apt,6,2021-02,100.0,11.0,5000.0,207.0,314.296066252588,695.0,14.676258992805755,92.32171581769437,967.0,0.0,21552.0,6452.486039296794,-1.7276422764227695,
731,Entire apartment,Entire home/apt,6,2021-03,99.89429175475686,11.0,5000.0,220.0,311.21822033898303,683.0,14.787701317715959,92.12021857923497,945.0,1.0,21989.0,6576.700529100529,-2.2750775594622574,inf
732,Entire apartment,Entire home/apt,6,2021-04,99.32810750279955,11.0,5000.0,220.0,307.41129943502824,648.0,14.04320987654321,92.47907647907648,887.0,6.0,20767.0,6690.660653889515,-6.137566137566141,500.0
733,Entire apartment,Entire home/apt,7,2020-08,100.0,78.0,1500.0,211.5,299.13686440677964,93.0,19.35483870967742,92.13829787234043,118.0,0.0,2029.0,4851.162118644067,,
734,Entire apartment,Entire home/apt,7,2020-09,100.0,78.0,2429.0,248.0,322.9458536585366,96.0,18.75,92.28571428571429,123.0,0.0,2050.0,4834.247642276422,4.237288135593231,
735,Entire apartment,Entire home/apt,7,2020-10,100.0,85.0,1503.0,241.0,321.3848760330578,93.0,18.27956989247312,92.20833333333333,121.0,0.0,2197.0,5916.143553719008,-1.6260162601625994,
736,Entire apartment,Entire home/apt,7,2020-11,100.0,76.0,1143.0,260.0,315.032,98.0,19.387755102040817,92.0204081632653,125.0,0.0,2179.0,5624.688,3.305785123966931,
737,Entire apartment,Entire home/apt,7,2020-12,100.0,78.0,1298.0,270.0,346.3821138211382,96.0,21.875,92.28571428571429,123.0,0.0,2789.0,7550.414634146341,-1.6000000000000014,
738,Entire apartment,Entire home/apt,7,2021-01,100.0,78.0,1298.0,250.5,337.95384615384614,99.0,20.2020202020202,92.42718446601941,130.0,0.0,2494.0,6401.530769230769,5.691056910569103,
739,Entire apartment,Entire home/apt,7,2021-02,100.0,78.0,1213.0,250.0,325.2093023255814,92.0,20.652173913043477,92.50980392156863,129.0,0.0,2295.0,5370.751937984496,-0.7692307692307665,
740,Entire apartment,Entire home/apt,7,2021-03,100.0,78.0,1213.0,253.5,338.9035087719298,89.0,20.224719101123593,92.81318681318682,114.0,0.0,2370.0,6809.026315789473,-11.627906976744185,
741,Entire apartment,Entire home/apt,7,2021-04,99.06542056074767,85.0,1298.0,260.5,339.60377358490564,85.0,21.176470588235293,92.61363636363636,106.0,1.0,1951.0,5509.792452830188,-7.017543859649122,inf
742,Entire apartment,Entire home/apt,8,2020-08,100.0,73.0,3000.0,277.0,359.4554135338346,100.0,17.0,90.87272727272727,135.0,0.0,2143.0,5651.894592592593,,
743,Entire apartment,Entire home/apt,8,2020-09,100.0,68.0,4663.0,264.0,459.6754966887417,108.0,17.59259259259259,90.56557377049181,154.0,0.0,2728.0,6390.658506493506,14.074074074074083,
744,Entire apartment,Entire home/apt,8,2020-10,100.0,84.0,3675.0,289.0,450.40363636363634,96.0,16.666666666666664,91.13513513513513,135.0,0.0,2701.0,9310.452592592594,-12.337662337662337,
745,Entire apartment,Entire home/apt,8,2020-11,100.0,84.0,3255.0,289.0,461.7651515151515,95.0,18.947368421052634,91.66981132075472,134.0,0.0,2720.0,9431.679104477613,-0.7407407407407418,
746,Entire apartment,Entire home/apt,8,2020-12,100.0,84.0,3909.0,307.0,491.2260869565217,86.0,18.6046511627907,92.42857142857143,116.0,0.0,2576.0,9706.068965517241,-13.432835820895528,
747,Entire apartment,Entire home/apt,8,2021-01,100.0,84.0,4136.0,264.0,466.7983870967742,91.0,18.681318681318682,92.41237113402062,125.0,0.0,2407.0,8877.064,7.758620689655182,
748,Entire apartment,Entire home/apt,8,2021-02,100.0,84.0,3000.0,263.0,404.8157894736842,84.0,20.238095238095237,92.33333333333333,115.0,0.0,2051.0,6993.452173913043,-7.9999999999999964,
749,Entire apartment,Entire home/apt,8,2021-03,100.0,84.0,3000.0,275.0,416.6238532110092,80.0,21.25,91.85227272727273,110.0,0.0,2219.0,8214.8,-4.347826086956519,
750,Entire apartment,Entire home/apt,8,2021-04,100.0,91.0,3000.0,270.0,397.0183486238532,76.0,19.736842105263158,90.39772727272727,110.0,0.0,2123.0,7843.954545454545,0.0,
751,Entire apartment,Entire home/apt,9,2020-08,100.0,80.0,700.0,191.5,242.0777272727273,17.0,17.647058823529413,89.3,22.0,0.0,373.0,4674.956363636364,,
752,Entire apartment,Entire home/apt,9,2020-09,100.0,80.0,700.0,185.0,233.36,20.0,20.0,89.52173913043478,25.0,0.0,411.0,4339.28,13.636363636363647,
753,Entire apartment,Entire home/apt,9,2020-10,100.0,80.0,700.0,183.5,229.85045454545454,17.0,11.76470588235294,89.83333333333333,22.0,0.0,389.0,4544.102727272728,-12.0,
754,Entire apartment,Entire home/apt,9,2020-11,100.0,80.0,700.0,185.0,236.14285714285714,21.0,14.285714285714285,90.57692307692308,28.0,0.0,508.0,4600.607142857143,27.27272727272727,
755,Entire apartment,Entire home/apt,9,2020-12,100.0,80.0,894.0,210.0,275.51851851851853,18.0,16.666666666666664,89.36363636363636,27.0,0.0,577.0,6035.074074074074,-3.57142857142857,
756,Entire apartment,Entire home/apt,9,2021-01,100.0,116.0,783.0,197.0,273.9130434782609,16.0,18.75,87.95238095238095,23.0,0.0,362.0,4899.608695652174,-14.814814814814813,
757,Entire apartment,Entire home/apt,9,2021-02,100.0,114.0,1000.0,203.0,288.60869565217394,17.0,17.647058823529413,88.63157894736842,23.0,0.0,347.0,4683.0,0.0,
758,Entire apartment,Entire home/apt,9,2021-03,100.0,116.0,1000.0,216.5,301.6,15.0,20.0,88.44444444444444,20.0,0.0,386.0,5943.5,-13.043478260869568,
759,Entire apartment,Entire home/apt,9,2021-04,100.0,116.0,700.0,210.0,257.29411764705884,12.0,25.0,87.4,17.0,0.0,308.0,4983.882352941177,-15.000000000000002,
760,Entire apartment,Entire home/apt,10,2020-08,100.0,90.0,850.0,243.5,344.8333333333333,20.0,15.0,86.61111111111111,24.0,0.0,313.0,5485.333333333333,,
761,Entire apartment,Entire home/apt,10,2020-09,100.0,90.0,850.0,270.0,347.8695652173913,20.0,20.0,86.70588235294117,23.0,0.0,405.0,6614.260869565217,-4.1666666666666625,
762,Entire apartment,Entire home/apt,10,2020-10,100.0,90.0,850.0,248.0,348.0869565217391,20.0,20.0,86.70588235294117,23.0,0.0,369.0,6553.913043478261,0.0,
763,Entire apartment,Entire home/apt,10,2020-11,100.0,90.0,850.0,238.0,337.125,20.0,20.0,86.70588235294117,24.0,0.0,379.0,6522.416666666667,4.347826086956519,
764,Entire apartment,Entire home/apt,10,2020-12,100.0,90.0,3000.0,285.0,641.9230769230769,19.0,21.052631578947366,88.36842105263158,26.0,0.0,630.0,15382.346153846154,8.333333333333325,
765,Entire apartment,Entire home/apt,10,2021-01,100.0,90.0,1440.0,300.0,439.03225806451616,24.0,16.666666666666664,88.34782608695652,31.0,0.0,577.0,7561.5161290322585,19.23076923076923,
766,Entire apartment,Entire home/apt,10,2021-02,100.0,90.0,1176.0,283.0,396.2413793103448,23.0,17.391304347826086,90.0,29.0,0.0,386.0,7107.551724137931,-6.451612903225811,
767,Entire apartment,Entire home/apt,10,2021-03,100.0,90.0,1176.0,325.0,394.35714285714283,23.0,13.043478260869565,87.57142857142857,28.0,0.0,422.0,6837.428571428572,-3.4482758620689613,
768,Entire apartment,Entire home/apt,10,2021-04,100.0,109.0,1053.0,350.0,430.52,22.0,13.636363636363635,87.63157894736842,25.0,0.0,407.0,7178.04,-10.71428571428571,
769,Entire apartment,Entire home/apt,11,2020-08,100.0,227.0,773.0,616.0,538.6666666666666,2.0,0.0,98.0,3.0,0.0,40.0,4585.0,,
770,Entire apartment,Entire home/apt,11,2020-09,100.0,162.0,773.0,376.0,433.742,4.0,25.0,92.25,5.0,0.0,77.0,5896.336,66.66666666666667,
771,Entire apartment,Entire home/apt,11,2020-10,100.0,174.0,1367.0,505.855,591.4516666666667,5.0,20.0,93.5,6.0,0.0,103.0,11030.64,19.999999999999996,
772,Entire apartment,Entire home/apt,11,2020-11,100.0,183.0,773.0,338.5,416.1666666666667,5.0,20.0,93.8,6.0,0.0,80.0,4613.0,0.0,
773,Entire apartment,Entire home/apt,11,2020-12,100.0,212.0,436.0,301.5,312.75,4.0,25.0,96.33333333333333,4.0,0.0,97.0,7883.5,-33.333333333333336,
774,Entire apartment,Entire home/apt,11,2021-01,100.0,170.0,376.0,227.0,257.6666666666667,3.0,33.33333333333333,97.0,3.0,0.0,60.0,6030.0,-25.0,
775,Entire apartment,Entire home/apt,11,2021-02,100.0,181.0,376.0,227.0,261.3333333333333,3.0,33.33333333333333,97.0,3.0,0.0,60.0,6030.0,0.0,
776,Entire apartment,Entire home/apt,11,2021-03,100.0,193.0,376.0,227.0,265.3333333333333,3.0,33.33333333333333,97.0,3.0,0.0,60.0,6030.0,0.0,
777,Entire apartment,Entire home/apt,11,2021-04,100.0,227.0,431.0,310.5,319.75,4.0,50.0,98.0,4.0,0.0,87.0,6966.75,33.33333333333333,
778,Entire apartment,Entire home/apt,12,2020-08,100.0,139.0,507.0,325.5,317.457,10.0,10.0,90.0,10.0,0.0,156.0,4815.799,,
779,Entire apartment,Entire home/apt,12,2020-09,100.0,130.0,507.0,321.5,310.7,10.0,10.0,90.11111111111111,10.0,0.0,202.0,5911.9,0.0,
780,Entire apartment,Entire home/apt,12,2020-10,100.0,132.86,764.0,341.0,368.8963636363637,11.0,9.090909090909092,91.5,11.0,0.0,270.0,9790.17090909091,10.000000000000009,
781,Entire apartment,Entire home/apt,12,2020-11,100.0,140.0,688.0,337.0,365.54545454545456,11.0,9.090909090909092,91.66666666666667,11.0,0.0,266.0,9124.636363636364,0.0,
782,Entire apartment,Entire home/apt,12,2020-12,100.0,181.0,2343.0,433.0,564.4615384615385,13.0,15.384615384615385,86.36363636363636,13.0,0.0,341.0,15002.384615384615,18.181818181818187,
783,Entire apartment,Entire home/apt,12,2021-01,100.0,181.0,714.0,322.0,388.6,10.0,20.0,93.0,10.0,0.0,218.0,8158.7,-23.076923076923073,
784,Entire apartment,Entire home/apt,12,2021-02,100.0,135.0,643.0,305.0,370.77777777777777,9.0,22.22222222222222,92.75,9.0,0.0,193.0,7258.555555555556,-9.999999999999998,
785,Entire apartment,Entire home/apt,12,2021-03,100.0,141.0,614.0,319.0,339.8333333333333,6.0,16.666666666666664,92.66666666666667,6.0,0.0,167.0,9705.333333333334,-33.333333333333336,
786,Entire apartment,Entire home/apt,12,2021-04,100.0,157.0,643.0,297.0,329.0,6.0,16.666666666666664,92.66666666666667,6.0,0.0,137.0,6864.5,0.0,
787,Entire apartment,Entire home/apt,13,2020-08,100.0,301.0,301.0,301.0,301.0,1.0,100.0,99.0,1.0,0.0,25.0,7525.0,,
788,Entire apartment,Entire home/apt,14,2020-08,100.0,179.0,1000.0,264.5,427.0,3.0,33.33333333333333,58.666666666666664,4.0,0.0,38.0,3489.5,,
789,Entire apartment,Entire home/apt,14,2020-09,100.0,179.0,1100.0,264.5,452.0,3.0,33.33333333333333,58.666666666666664,4.0,0.0,43.0,5450.0,0.0,
790,Entire apartment,Entire home/apt,14,2020-10,100.0,179.0,1200.0,279.0,552.6666666666666,2.0,50.0,53.333333333333336,3.0,0.0,48.0,9670.666666666666,-25.0,
791,Entire apartment,Entire home/apt,14,2020-11,100.0,179.0,1200.0,279.0,552.6666666666666,2.0,50.0,56.666666666666664,3.0,0.0,17.0,6800.0,0.0,
792,Entire apartment,Entire home/apt,14,2020-12,100.0,179.0,1879.0,1029.0,1029.0,2.0,50.0,57.5,2.0,0.0,33.0,25903.5,-33.333333333333336,
793,Entire apartment,Entire home/apt,14,2021-01,100.0,179.0,1846.0,1012.5,1012.5,2.0,50.0,57.5,2.0,0.0,16.0,14768.0,0.0,
794,Entire apartment,Entire home/apt,14,2021-02,100.0,179.0,1764.0,971.5,971.5,2.0,50.0,58.0,2.0,0.0,27.0,23814.0,0.0,
795,Entire apartment,Entire home/apt,14,2021-03,100.0,179.0,179.0,179.0,179.0,1.0,0.0,20.0,1.0,0.0,0.0,0.0,-50.0,
796,Entire apartment,Entire home/apt,14,2021-04,100.0,179.0,179.0,179.0,179.0,1.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,
797,Entire apartment,Entire home/apt,15,2020-12,100.0,3000.0,3000.0,3000.0,3000.0,1.0,0.0,,1.0,0.0,30.0,90000.0,,
798,Entire apartment,Entire home/apt,16,2020-08,100.0,500.0,1629.0,672.0,830.6666666666666,2.0,50.0,98.25,6.0,0.0,123.0,15776.0,,
799,Entire apartment,Entire home/apt,16,2020-09,100.0,580.0,1629.0,729.0,876.1666666666666,2.0,50.0,98.25,6.0,0.0,137.0,20510.0,0.0,
800,Entire apartment,Entire home/apt,16,2020-10,100.0,590.0,1857.0,950.0,1069.6,1.0,100.0,98.25,5.0,0.0,150.0,32088.0,-16.666666666666664,
801,Entire apartment,Entire home/apt,16,2020-11,100.0,851.0,1857.0,1100.0,1171.6,1.0,100.0,98.25,5.0,0.0,124.0,30208.0,0.0,
802,Entire apartment,Entire home/apt,16,2020-12,100.0,295.0,1971.0,866.0,945.4,1.0,100.0,98.25,5.0,0.0,150.0,28362.0,0.0,
803,Entire apartment,Entire home/apt,16,2021-01,100.0,295.0,2464.0,725.0,1017.0,1.0,100.0,98.25,5.0,0.0,127.0,26273.4,0.0,
804,Entire apartment,Entire home/apt,16,2021-02,100.0,295.0,789.0,394.0,502.0,1.0,100.0,98.25,5.0,0.0,130.0,13652.0,0.0,
805,Entire apartment,Entire home/apt,16,2021-03,100.0,295.0,789.0,410.0,513.6,1.0,100.0,98.25,5.0,0.0,129.0,13686.0,0.0,
806,Entire apartment,Entire home/apt,16,2021-04,100.0,295.0,1000.0,650.5,629.8333333333334,2.0,50.0,98.25,6.0,0.0,150.0,14337.166666666666,19.999999999999996,
807,Entire bungalow,Entire home/apt,1,2020-08,100.0,150.0,150.0,150.0,150.0,1.0,0.0,,1.0,0.0,1.0,150.0,,
808,Entire bungalow,Entire home/apt,1,2020-09,100.0,150.0,150.0,150.0,150.0,1.0,0.0,,1.0,0.0,1.0,150.0,0.0,
809,Entire bungalow,Entire home/apt,1,2020-10,100.0,150.0,150.0,150.0,150.0,1.0,0.0,,1.0,0.0,30.0,4500.0,0.0,
810,Entire bungalow,Entire home/apt,1,2020-11,100.0,150.0,150.0,150.0,150.0,1.0,0.0,,1.0,0.0,1.0,150.0,0.0,
811,Entire bungalow,Entire home/apt,1,2020-12,100.0,150.0,150.0,150.0,150.0,1.0,0.0,,1.0,0.0,1.0,150.0,0.0,
812,Entire bungalow,Entire home/apt,1,2021-01,100.0,88.0,150.0,119.0,119.0,2.0,0.0,72.0,2.0,0.0,30.0,2250.0,100.0,
813,Entire bungalow,Entire home/apt,1,2021-02,100.0,88.0,150.0,119.0,119.0,2.0,0.0,72.0,2.0,0.0,1.0,75.0,0.0,
814,Entire bungalow,Entire home/apt,1,2021-03,100.0,88.0,150.0,119.0,119.0,2.0,0.0,72.0,2.0,0.0,59.0,3495.0,0.0,
815,Entire bungalow,Entire home/apt,1,2021-04,100.0,88.0,150.0,119.0,119.0,2.0,0.0,72.0,2.0,0.0,1.0,75.0,0.0,
816,Entire bungalow,Entire home/apt,2,2020-08,100.0,50.0,185.0,116.0,119.66000000000001,21.0,23.809523809523807,91.1,21.0,0.0,418.0,2531.752380952381,,
817,Entire bungalow,Entire home/apt,2,2020-09,100.0,75.0,186.0,120.0,124.69947368421053,19.0,26.31578947368421,91.44444444444444,19.0,0.0,380.0,2611.3884210526317,-9.523809523809524,
818,Entire bungalow,Entire home/apt,2,2020-10,100.0,55.0,186.0,118.0,121.45,20.0,25.0,90.89473684210526,20.0,0.0,414.0,2503.8,5.263157894736836,
819,Entire bungalow,Entire home/apt,2,2020-11,100.0,55.0,185.0,118.0,122.45,20.0,25.0,90.78947368421052,20.0,0.0,418.0,2615.5,0.0,
820,Entire bungalow,Entire home/apt,2,2020-12,100.0,75.0,450.0,124.0,143.7,20.0,25.0,91.5,20.0,0.0,463.0,3466.4,0.0,
821,Entire bungalow,Entire home/apt,2,2021-01,100.0,75.0,196.0,120.0,128.21052631578948,19.0,26.31578947368421,91.5,19.0,0.0,434.0,2912.1052631578946,-5.000000000000004,
822,Entire bungalow,Entire home/apt,2,2021-02,100.0,75.0,200.0,122.0,125.94444444444444,18.0,27.77777777777778,90.52941176470588,18.0,0.0,359.0,2566.1666666666665,-5.263157894736848,
823,Entire bungalow,Entire home/apt,2,2021-03,100.0,78.0,200.0,124.0,125.29411764705883,17.0,29.411764705882355,92.375,17.0,0.0,359.0,2722.4117647058824,-5.555555555555558,
